concept_id,concept_name,domain_id,vocabulary_id,concept_class_id,concept_code,table_name,record_count,patient_count,patient_coverage_pct,value_mean,value_median,value_p25,value_p75,value_min,value_max,units,coverage_Amsterdam UMC,coverage_Amsterdams Medisch Centrum,coverage_Catharina Ziekenhuis Eindhoven,coverage_OLVG,coverage_UMC Utrecht,coverage_Vrije Universiteit Medisch Centrum
1309188,mitoxantrone,Drug,RxNorm,Ingredient,7005,drug_exposure,10,3,0.0030925284512617517,,,,,,,,,,,,,
1304044,fulvestrant,Drug,RxNorm,Ingredient,282357,drug_exposure,9,1,0.0010308428170872506,,,,,,,,0.0039427512518235225,,,,,
949279,carboxymethylcellulose,Drug,RxNorm,Ingredient,2062,drug_exposure,9,1,0.0010308428170872506,,,,,,,,,,,,,0.005030181086519115
19032407,romiplostim,Drug,RxNorm,Ingredient,805452,drug_exposure,9,3,0.0030925284512617517,,,,,,,,0.0039427512518235225,,,,,
1333379,arsenic trioxide,Drug,RxNorm,Ingredient,18330,drug_exposure,9,1,0.0010308428170872506,,,,,,,,,,,,,
778806,drospirenone / estradiol,Drug,RxNorm,Multiple Ingredients,997923,drug_exposure,9,1,0.0010308428170872506,,,,,,,,,,,,,
779050,ezetimibe / rosuvastatin,Drug,RxNorm,Multiple Ingredients,2535748,drug_exposure,9,1,0.0010308428170872506,,,,,,,,0.0039427512518235225,,,,,
1110942,omalizumab,Drug,RxNorm,Ingredient,302379,drug_exposure,9,4,0.0041233712683490025,,,,,,,,0.011828253755470567,,,,,
35605522,osimertinib,Drug,RxNorm,Ingredient,1721560,drug_exposure,9,1,0.0010308428170872506,,,,,,,,,,0.022321428571428572,,,
19046654,piracetam,Drug,RxNorm,Ingredient,8351,drug_exposure,9,2,0.0020616856341745013,,,,,,,,0.0039427512518235225,,,,,
19003570,parecoxib,Drug,RxNorm,Ingredient,279950,drug_exposure,9,8,0.008246742536698005,,,,,,,,,,,,0.2093692750588851,
36030019,lamivudine / zidovudine,Drug,RxNorm,Multiple Ingredients,214671,drug_exposure,9,2,0.0020616856341745013,,,,,,,,0.0039427512518235225,,,,,
1119119,adalimumab,Drug,RxNorm,Ingredient,327361,drug_exposure,9,7,0.007215899719610753,,,,,,,,0.007885502503647045,,,,,
735850,disulfiram,Drug,RxNorm,Ingredient,3554,drug_exposure,9,4,0.0041233712683490025,,,,,,,,0.0039427512518235225,,,,,
1396012,ferrous gluconate,Drug,RxNorm,Ingredient,24942,drug_exposure,8,2,0.0020616856341745013,,,,,,,,,,,,,
36030109,atovaquone / proguanil,Drug,RxNorm,Multiple Ingredients,284623,drug_exposure,8,2,0.0020616856341745013,,,,,,,,0.0039427512518235225,,,,,
19012925,silodosin,Drug,RxNorm,Ingredient,720825,drug_exposure,8,3,0.0030925284512617517,,,,,,,,0.0039427512518235225,,,,,
19014977,nicorandil,Drug,RxNorm,Ingredient,31748,drug_exposure,8,2,0.0020616856341745013,,,,,,,,0.007885502503647045,,,,,
1593861,niraparib,Drug,RxNorm,Ingredient,1918231,drug_exposure,8,1,0.0010308428170872506,,,,,,,,0.0039427512518235225,,,,,
966282,selenium,Drug,RxNorm,Ingredient,9641,drug_exposure,8,1,0.0010308428170872506,,,,,,,,0.0039427512518235225,,,,,
1397059,valerian root extract,Drug,RxNorm,Ingredient,253206,drug_exposure,8,4,0.0041233712683490025,,,,,,,,,,,,,
36030770,metformin / sitagliptin,Drug,RxNorm,Multiple Ingredients,729717,drug_exposure,8,3,0.0030925284512617517,,,,,,,,,,,,,
19097463,gadoteridol,Drug,RxNorm,Ingredient,25483,drug_exposure,8,7,0.007215899719610753,,,,,,,,,,0.13392857142857142,,,
1331247,pentoxifylline,Drug,RxNorm,Ingredient,8013,drug_exposure,8,2,0.0020616856341745013,,,,,,,,0.0039427512518235225,,,,,
778918,atorvastatin / ezetimibe,Drug,RxNorm,Multiple Ingredients,1422085,drug_exposure,8,1,0.0010308428170872506,,,,,,,,,,,,,
46275447,alirocumab,Drug,RxNorm,Ingredient,1659152,drug_exposure,8,5,0.0051542140854362525,,,,,,,,0.0039427512518235225,,,,,
1153428,fexofenadine,Drug,RxNorm,Ingredient,87636,drug_exposure,8,4,0.0041233712683490025,,,,,,,,,,0.06696428571428571,,,
1309068,minoxidil,Drug,RxNorm,Ingredient,6984,drug_exposure,8,3,0.0030925284512617517,,,,,,,,0.0039427512518235225,,,,,0.01006036217303823
766209,selegiline,Drug,RxNorm,Ingredient,9639,drug_exposure,8,3,0.0030925284512617517,,,,,,,,,,,,,0.015090543259557344
1521987,teriparatide,Drug,RxNorm,Ingredient,32915,drug_exposure,8,2,0.0020616856341745013,,,,,,,,,,,,,
45775965,pembrolizumab,Drug,RxNorm,Ingredient,1547545,drug_exposure,7,7,0.007215899719610753,,,,,,,,0.0039427512518235225,,,,,
904351,aminolevulinic acid,Drug,RxNorm,Ingredient,683,drug_exposure,7,7,0.007215899719610753,,,,,,,,,,,,,
1314924,gemcitabine,Drug,RxNorm,Ingredient,12574,drug_exposure,7,5,0.0051542140854362525,,,,,,,,,,,,,
1758536,etravirine,Drug,RxNorm,Ingredient,475969,drug_exposure,7,2,0.0020616856341745013,,,,,,,,0.0039427512518235225,,,,,
941052,alitretinoin,Drug,RxNorm,Ingredient,81864,drug_exposure,7,1,0.0010308428170872506,,,,,,,,0.0039427512518235225,,,,,
40242675,crizotinib,Drug,RxNorm,Ingredient,1148495,drug_exposure,7,2,0.0020616856341745013,,,,,,,,0.007885502503647045,,,,,
36029269,isoniazid / rifampin,Drug,RxNorm,Multiple Ingredients,106876,drug_exposure,7,2,0.0020616856341745013,,,,,,,,0.0039427512518235225,,,,,
535714,Rho(D) immune globulin,Drug,RxNorm,Ingredient,35465,drug_exposure,7,6,0.006185056902523503,,,,,,,,0.007885502503647045,,,,0.05234231876472128,
738156,doxepin,Drug,RxNorm,Ingredient,3638,drug_exposure,7,1,0.0010308428170872506,,,,,,,,0.0039427512518235225,,,,,
40222444,denosumab,Drug,RxNorm,Ingredient,993449,drug_exposure,7,6,0.006185056902523503,,,,,,,,0.011828253755470567,,,,,
1366310,goserelin,Drug,RxNorm,Ingredient,50610,drug_exposure,7,4,0.0041233712683490025,,,,,,,,0.011828253755470567,,,,,
1503432,pegvisomant,Drug,RxNorm,Ingredient,278739,drug_exposure,7,2,0.0020616856341745013,,,,,,,,0.0039427512518235225,,,,,0.005030181086519115
45775636,meningococcal group B vaccine,Drug,RxNorm,Ingredient,1593128,drug_exposure,7,6,0.006185056902523503,,,,,,,,0.0039427512518235225,,,,,
1361614,fedratinib,Drug,RxNorm,Ingredient,2197490,drug_exposure,7,1,0.0010308428170872506,,,,,,,,,,,,,
940535,sulconazole,Drug,RxNorm,Ingredient,37319,drug_exposure,7,1,0.0010308428170872506,,,,,,,,0.0039427512518235225,,,,,
36850450,MEDOSULEPINE,Drug,RxNorm Extension,Ingredient,OMOP5168067,drug_exposure,7,1,0.0010308428170872506,,,,,,,,,,,,,
36029841,doravirine / lamivudine / tenofovir disoproxil,Drug,RxNorm,Multiple Ingredients,2055808,drug_exposure,7,2,0.0020616856341745013,,,,,,,,0.007885502503647045,,,,,
40238930,rilpivirine,Drug,RxNorm,Ingredient,1102270,drug_exposure,7,2,0.0020616856341745013,,,,,,,,0.007885502503647045,,,,,
1792515,chloroquine,Drug,RxNorm,Ingredient,2393,drug_exposure,7,3,0.0030925284512617517,,,,,,,,0.011828253755470567,,,,,
19006586,rufinamide,Drug,RxNorm,Ingredient,69036,drug_exposure,6,1,0.0010308428170872506,,,,,,,,,,,,0.02617115938236064,
42874220,cobicistat,Drug,RxNorm,Ingredient,1306284,drug_exposure,6,2,0.0020616856341745013,,,,,,,,,,,,0.02617115938236064,
36030110,candesartan / hydrochlorothiazide,Drug,RxNorm,Multiple Ingredients,284628,drug_exposure,6,4,0.0041233712683490025,,,,,,,,,,0.022321428571428572,,,
1351541,leuprolide,Drug,RxNorm,Ingredient,42375,drug_exposure,6,4,0.0041233712683490025,,,,,,,,,,,,,
35197944,l-glutamine,Drug,RxNorm Extension,Ingredient,OMOP4819309,drug_exposure,6,1,0.0010308428170872506,,,,,,,,0.0039427512518235225,,,,,
1529331,acarbose,Drug,RxNorm,Ingredient,16681,drug_exposure,6,1,0.0010308428170872506,,,,,,,,,,,,,
19069760,sodium hydroxide,Drug,RxNorm,Ingredient,9880,drug_exposure,6,2,0.0020616856341745013,,,,,,,,,,,,,
19105879,ajmaline,Drug,RxNorm,Ingredient,423,drug_exposure,6,6,0.006185056902523503,,,,,,,,,,,,,
36029651,atenolol / chlorthalidone,Drug,RxNorm,Multiple Ingredients,151195,drug_exposure,6,2,0.0020616856341745013,,,,,,,,0.0039427512518235225,,,,,
964008,bictegravir,Drug,RxNorm,Ingredient,1999660,drug_exposure,6,3,0.0030925284512617517,,,,,,,,,,,,0.07851347814708191,
1389112,Echinacea preparation,Drug,RxNorm,Ingredient,228041,drug_exposure,6,3,0.0030925284512617517,,,,,,,,0.0039427512518235225,,,,,
36854608,LOPIRAZEPAM,Drug,RxNorm Extension,Ingredient,OMOP5172225,drug_exposure,6,1,0.0010308428170872506,,,,,,,,,,,,,
980867,clioquinol,Drug,RxNorm,Ingredient,5942,drug_exposure,6,1,0.0010308428170872506,,,,,,,,,,,,,
1189697,eletriptan,Drug,RxNorm,Ingredient,231049,drug_exposure,6,1,0.0010308428170872506,,,,,,,,0.0039427512518235225,,,,,
19136066,somatostatin,Drug,RxNorm,Ingredient,9939,drug_exposure,6,3,0.0030925284512617517,,,,,,,,0.0039427512518235225,,,,,
42873638,carfilzomib,Drug,RxNorm,Ingredient,1302966,drug_exposure,6,3,0.0030925284512617517,,,,,,,,,,,,,
1314273,rituximab,Drug,RxNorm,Ingredient,121191,drug_exposure,6,5,0.0051542140854362525,,,,,,,,,,,,0.07851347814708191,0.01006036217303823
929887,lansoprazole,Drug,RxNorm,Ingredient,17128,drug_exposure,6,4,0.0041233712683490025,,,,,,,,,,0.06696428571428571,,,
36029974,enalapril / hydrochlorothiazide,Drug,RxNorm,Multiple Ingredients,214536,drug_exposure,6,2,0.0020616856341745013,,,,,,,,,,,,,
1134439,caffeine,Drug,RxNorm,Ingredient,1886,drug_exposure,6,3,0.0030925284512617517,,,,,,,,,,0.022321428571428572,,,0.01006036217303823
44785094,sofosbuvir,Drug,RxNorm,Ingredient,1484911,drug_exposure,5,1,0.0010308428170872506,,,,,,,,0.0039427512518235225,,,,,
710650,modafinil,Drug,RxNorm,Ingredient,30125,drug_exposure,5,2,0.0020616856341745013,,,,,,,,,,,,,
1186087,abatacept,Drug,RxNorm,Ingredient,614391,drug_exposure,5,1,0.0010308428170872506,,,,,,,,0.0039427512518235225,,,,,
36855381,SENNOSIDES A AND B ACIDS,Drug,RxNorm Extension,Ingredient,OMOP5172998,drug_exposure,5,1,0.0010308428170872506,,,,,,,,,,,,,
1510627,baricitinib,Drug,RxNorm,Ingredient,2047232,drug_exposure,5,1,0.0010308428170872506,,,,,,,,0.0039427512518235225,,,,,
36858293,HYDROMETHYLTHIONINE,Drug,RxNorm Extension,Ingredient,OMOP5175910,drug_exposure,5,4,0.0041233712683490025,,,,,,,,,,,,,0.02012072434607646
36028316,alginic acid / sodium bicarbonate,Drug,RxNorm,Multiple Ingredients,1008223,drug_exposure,5,3,0.0030925284512617517,,,,,,,,,,,,,
36030133,ethinyl estradiol / norelgestromin,Drug,RxNorm,Multiple Ingredients,352377,drug_exposure,5,1,0.0010308428170872506,,,,,,,,0.0039427512518235225,,,,,
19035856,distigmine,Drug,RxNorm,Ingredient,3551,drug_exposure,5,2,0.0020616856341745013,,,,,,,,,,,,,
40798873,Herbal extract,Drug,RxNorm Extension,Ingredient,OMOP2721210,drug_exposure,5,1,0.0010308428170872506,,,,,,,,,,,,,
40242044,icatibant,Drug,RxNorm,Ingredient,1148138,drug_exposure,5,3,0.0030925284512617517,,,,,,,,0.0039427512518235225,,,,,
1714165,peginterferon alfa-2a,Drug,RxNorm,Ingredient,120608,drug_exposure,5,3,0.0030925284512617517,,,,,,,,0.011828253755470567,,,,,
36030141,indapamide / perindopril,Drug,RxNorm,Multiple Ingredients,388499,drug_exposure,5,5,0.0051542140854362525,,,,,,,,,,0.022321428571428572,,,
40171076,sodium selenate,Drug,RxNorm,Ingredient,36717,drug_exposure,5,1,0.0010308428170872506,,,,,,,,,,,,,
1589505,levonorgestrel,Drug,RxNorm,Ingredient,6373,drug_exposure,5,3,0.0030925284512617517,,,,,,,,,,,,0.05234231876472128,
922868,permethrin,Drug,RxNorm,Ingredient,33199,drug_exposure,5,4,0.0041233712683490025,,,,,,,,0.0039427512518235225,,,,,
1516766,repaglinide,Drug,RxNorm,Ingredient,73044,drug_exposure,5,1,0.0010308428170872506,,,,,,,,,,0.022321428571428572,,,
36029071,amlodipine / olmesartan,Drug,RxNorm,Multiple Ingredients,1009015,drug_exposure,5,3,0.0030925284512617517,,,,,,,,,,,,,
35605744,daratumumab,Drug,RxNorm,Ingredient,1721947,drug_exposure,4,3,0.0030925284512617517,,,,,,,,,,,,,
1510417,cannabidiol,Drug,RxNorm,Ingredient,2045371,drug_exposure,4,2,0.0020616856341745013,,,,,,,,,,,,,
19098548,tenecteplase,Drug,RxNorm,Ingredient,259280,drug_exposure,4,3,0.0030925284512617517,,,,,,,,0.0039427512518235225,,,,,
45775584,picosulfurate,Drug,RxNorm,Ingredient,1546458,drug_exposure,4,1,0.0010308428170872506,,,,,,,,,,,,0.02617115938236064,
1311409,dacarbazine,Drug,RxNorm,Ingredient,3098,drug_exposure,4,3,0.0030925284512617517,,,,,,,,0.0039427512518235225,,,,,
501343,hepatitis B immune globulin,Drug,RxNorm,Ingredient,26744,drug_exposure,4,4,0.0041233712683490025,,,,,,,,,,,,,
902725,Doxorubicin pegylated liposomal,Drug,RxNorm Extension,Ingredient,OMOP5042945,drug_exposure,4,1,0.0010308428170872506,,,,,,,,,,,,,
44818466,ceritinib,Drug,RxNorm,Ingredient,1535457,drug_exposure,4,1,0.0010308428170872506,,,,,,,,0.0039427512518235225,,,,,
1751310,primaquine,Drug,RxNorm,Ingredient,8687,drug_exposure,4,2,0.0020616856341745013,,,,,,,,0.0039427512518235225,,,,,
702291,maribavir,Drug,RxNorm,Ingredient,2586068,drug_exposure,4,1,0.0010308428170872506,,,,,,,,,,,,,
36030052,Calcium Carbonate / Vitamin D,Drug,RxNorm,Multiple Ingredients,215830,drug_exposure,4,1,0.0010308428170872506,,,,,,,,,,,,,
19086100,mizolastine,Drug,RxNorm,Ingredient,61455,drug_exposure,4,1,0.0010308428170872506,,,,,,,,,,,,,
778969,glecaprevir / pibrentasvir,Drug,RxNorm,Multiple Ingredients,1940702,drug_exposure,4,2,0.0020616856341745013,,,,,,,,0.0039427512518235225,,,,,
792649,abemaciclib,Drug,RxNorm,Ingredient,1946825,drug_exposure,4,1,0.0010308428170872506,,,,,,,,0.0039427512518235225,,,,,
36852843,OREPTACOG ALFA (ACTIVATED),Drug,RxNorm Extension,Ingredient,OMOP5170459,drug_exposure,4,4,0.0041233712683490025,,,,,,,,,,0.08928571428571429,,,
19056157,levomenthol,Drug,RxNorm,Ingredient,236388,drug_exposure,4,2,0.0020616856341745013,,,,,,,,,,0.022321428571428572,,0.02617115938236064,
528323,hepatitis B surface antigen vaccine,Drug,RxNorm,Ingredient,797752,drug_exposure,4,4,0.0041233712683490025,,,,,,,,0.0039427512518235225,,,,,
36863154,METAZOCINE,Drug,RxNorm Extension,Ingredient,OMOP5180771,drug_exposure,4,1,0.0010308428170872506,,,,,,,,,,,,,
950435,citric acid,Drug,RxNorm,Ingredient,21183,drug_exposure,4,1,0.0010308428170872506,,,,,,,,,,,,0.02617115938236064,
1536976,sotrovimab,Drug,RxNorm,Ingredient,2550731,drug_exposure,4,4,0.0041233712683490025,,,,,,,,0.0039427512518235225,,,,,
35604848,selexipag,Drug,RxNorm,Ingredient,1729002,drug_exposure,4,1,0.0010308428170872506,,,,,,,,0.0039427512518235225,,,,,
36029227,dextromethorphan / quinidine,Drug,RxNorm,Multiple Ingredients,1040053,drug_exposure,4,1,0.0010308428170872506,,,,,,,,,,0.022321428571428572,,,
1360332,glucosamine,Drug,RxNorm,Ingredient,4845,drug_exposure,4,3,0.0030925284512617517,,,,,,,,,,,,,
19004724,methionine,Drug,RxNorm,Ingredient,6837,drug_exposure,4,1,0.0010308428170872506,,,,,,,,,,,,,
1389036,mitomycin,Drug,RxNorm,Ingredient,632,drug_exposure,4,3,0.0030925284512617517,,,,,,,,0.0039427512518235225,,,,,
36029516,citric acid / magnesium oxide / picosulfurate,Drug,RxNorm,Multiple Ingredients,1304093,drug_exposure,4,1,0.0010308428170872506,,,,,,,,,,,,0.02617115938236064,
778913,cobicistat / elvitegravir / emtricitabine / tenofovir disoproxil,Drug,RxNorm,Multiple Ingredients,1306291,drug_exposure,4,2,0.0020616856341745013,,,,,,,,0.0039427512518235225,,,,,
1312007,prasterone,Drug,RxNorm,Ingredient,3143,drug_exposure,4,1,0.0010308428170872506,,,,,,,,0.0039427512518235225,,,,,
35603983,reslizumab,Drug,RxNorm,Ingredient,1746889,drug_exposure,3,3,0.0030925284512617517,,,,,,,,0.007885502503647045,,,,,
36028193,ferrous fumarate / polysaccharide iron complex,Drug,RxNorm,Multiple Ingredients,1008090,drug_exposure,3,2,0.0020616856341745013,,,,,,,,0.0039427512518235225,,,,,
36030000,hydrochlorothiazide / lisinopril,Drug,RxNorm,Multiple Ingredients,214618,drug_exposure,3,3,0.0030925284512617517,,,,,,,,,,,,,
37498615,ferric derisomaltose,Drug,RxNorm,Ingredient,2274394,drug_exposure,3,3,0.0030925284512617517,,,,,,,,,,,,0.07851347814708191,
19054825,cladribine,Drug,RxNorm,Ingredient,44157,drug_exposure,3,1,0.0010308428170872506,,,,,,,,,,,,,
779005,aclidinium / formoterol,Drug,RxNorm,Multiple Ingredients,2205093,drug_exposure,3,1,0.0010308428170872506,,,,,,,,,,,,,
795661,felbamate,Drug,RxNorm,Ingredient,24812,drug_exposure,3,1,0.0010308428170872506,,,,,,,,0.0039427512518235225,,,,,
702774,mepivacaine,Drug,RxNorm,Ingredient,6759,drug_exposure,3,3,0.0030925284512617517,,,,,,,,,,,,,
1318011,oxaliplatin,Drug,RxNorm,Ingredient,32592,drug_exposure,3,3,0.0030925284512617517,,,,,,,,,,,,,
779006,elexacaftor / ivacaftor / tezacaftor,Drug,RxNorm,Multiple Ingredients,2257010,drug_exposure,3,1,0.0010308428170872506,,,,,,,,0.0039427512518235225,,,,,
1378509,topotecan,Drug,RxNorm,Ingredient,57308,drug_exposure,3,1,0.0010308428170872506,,,,,,,,,,,,,
36031103,amlodipine / hydrochlorothiazide / valsartan,Drug,RxNorm,Multiple Ingredients,852897,drug_exposure,3,3,0.0030925284512617517,,,,,,,,,,,,,
1760616,quinine,Drug,RxNorm,Ingredient,9071,drug_exposure,3,1,0.0010308428170872506,,,,,,,,,,,,,0.005030181086519115
1586640,nitisinone,Drug,RxNorm,Ingredient,61805,drug_exposure,3,1,0.0010308428170872506,,,,,,,,,,,,,
35834902,roxadustat,Drug,RxNorm Extension,Ingredient,OMOP5040509,drug_exposure,3,1,0.0010308428170872506,,,,,,,,0.0039427512518235225,,,,,
45774701,tafamidis,Drug,RxNorm,Ingredient,1545063,drug_exposure,3,1,0.0010308428170872506,,,,,,,,,,0.022321428571428572,,,
36028982,calcium carbonate / magnesium trisilicate,Drug,RxNorm,Multiple Ingredients,1008921,drug_exposure,3,1,0.0010308428170872506,,,,,,,,,,,,,
1351779,procarbazine,Drug,RxNorm,Ingredient,8702,drug_exposure,3,1,0.0010308428170872506,,,,,,,,,,,,,
984232,isotretinoin,Drug,RxNorm,Ingredient,6064,drug_exposure,3,1,0.0010308428170872506,,,,,,,,,,,,,
1508439,mifepristone,Drug,RxNorm,Ingredient,6964,drug_exposure,3,3,0.0030925284512617517,,,,,,,,0.0039427512518235225,,,,,
19036781,calcium chloride,Drug,RxNorm,Ingredient,1901,drug_exposure,3,2,0.0020616856341745013,,,,,,,,,,,,0.02617115938236064,
19058410,degarelix,Drug,RxNorm,Ingredient,475230,drug_exposure,3,2,0.0020616856341745013,,,,,,,,,,,,,
1309161,mitotane,Drug,RxNorm,Ingredient,7004,drug_exposure,3,1,0.0010308428170872506,,,,,,,,,,,,,
36879148,Factor XI,Drug,RxNorm Extension,Ingredient,OMOP992157,drug_exposure,3,1,0.0010308428170872506,,,,,,,,,,,,,
1387104,trastuzumab,Drug,RxNorm,Ingredient,224905,drug_exposure,3,2,0.0020616856341745013,,,,,,,,,,,,,0.005030181086519115
19058572,calcium citrate,Drug,RxNorm,Ingredient,47613,drug_exposure,3,1,0.0010308428170872506,,,,,,,,,,,,,
44785885,von Willebrand factor,Drug,RxNorm,Ingredient,11274,drug_exposure,3,2,0.0020616856341745013,,,,,,,,,,,,,0.01006036217303823
44816298,Mycobacterium tuberculosis,Drug,RxNorm,Ingredient,1492936,drug_exposure,3,3,0.0030925284512617517,,,,,,,,,0.014611338398597311,,,,
837027,apomorphine,Drug,RxNorm,Ingredient,1043,drug_exposure,3,1,0.0010308428170872506,,,,,,,,0.0039427512518235225,,,,,
1749083,ceftibuten,Drug,RxNorm,Ingredient,20492,drug_exposure,2,2,0.0020616856341745013,,,,,,,,,,,,,
36029999,hydrochlorothiazide / irbesartan,Drug,RxNorm,Multiple Ingredients,214617,drug_exposure,2,1,0.0010308428170872506,,,,,,,,,,,,,
36029221,amlodipine / perindopril,Drug,RxNorm,Multiple Ingredients,1033889,drug_exposure,2,1,0.0010308428170872506,,,,,,,,,,,,,
36031101,drospirenone / ethinyl estradiol,Drug,RxNorm,Multiple Ingredients,840781,drug_exposure,2,1,0.0010308428170872506,,,,,,,,,,0.022321428571428572,,,
40238188,ipilimumab,Drug,RxNorm,Ingredient,1094833,drug_exposure,2,2,0.0020616856341745013,,,,,,,,,,,,,
36856245,BRENTUXIMAB,Drug,RxNorm Extension,Ingredient,OMOP5173861,drug_exposure,2,1,0.0010308428170872506,,,,,,,,0.0039427512518235225,,,,,
37493805,Nicomorphine,Drug,RxNorm Extension,Ingredient,OMOP4873905,drug_exposure,2,2,0.0020616856341745013,,,,,,,,,,,,,0.01006036217303823
44785907,umeclidinium,Drug,RxNorm,Ingredient,1487514,drug_exposure,2,2,0.0020616856341745013,,,,,,,,,,,,,
36027261,meclizine / vitamin B6,Drug,RxNorm,Multiple Ingredients,1007131,drug_exposure,2,1,0.0010308428170872506,,,,,,,,,,,,,0.005030181086519115
1367268,irinotecan,Drug,RxNorm,Ingredient,51499,drug_exposure,2,2,0.0020616856341745013,,,,,,,,,,,,,
912263,certolizumab pegol,Drug,RxNorm,Ingredient,709271,drug_exposure,2,1,0.0010308428170872506,,,,,,,,0.0039427512518235225,,,,,
735843,natalizumab,Drug,RxNorm,Ingredient,354770,drug_exposure,2,1,0.0010308428170872506,,,,,,,,,,,,,
941258,docusate,Drug,RxNorm,Ingredient,82003,drug_exposure,2,2,0.0020616856341745013,,,,,,,,,,,,,
19055183,flunarizine,Drug,RxNorm,Ingredient,4459,drug_exposure,2,1,0.0010308428170872506,,,,,,,,,,,,,
1794280,mebendazole,Drug,RxNorm,Ingredient,6672,drug_exposure,2,2,0.0020616856341745013,,,,,,,,0.0039427512518235225,,,,,
778931,ledipasvir / sofosbuvir,Drug,RxNorm,Multiple Ingredients,1591942,drug_exposure,2,1,0.0010308428170872506,,,,,,,,0.0039427512518235225,,,,,
42801287,pertuzumab,Drug,RxNorm,Ingredient,1298944,drug_exposure,2,1,0.0010308428170872506,,,,,,,,,,,,,
938061,selenium sulfide,Drug,RxNorm,Ingredient,36345,drug_exposure,2,1,0.0010308428170872506,,,,,,,,,,,,,
37497691,zanubrutinib,Drug,RxNorm,Ingredient,2262435,drug_exposure,2,1,0.0010308428170872506,,,,,,,,0.0039427512518235225,,,,,
40230761,lurasidone,Drug,RxNorm,Ingredient,1040028,drug_exposure,2,1,0.0010308428170872506,,,,,,,,,,,,,
1543229,laronidase,Drug,RxNorm,Ingredient,392509,drug_exposure,2,1,0.0010308428170872506,,,,,,,,0.0039427512518235225,,,,,
1315942,docetaxel,Drug,RxNorm,Ingredient,72962,drug_exposure,2,1,0.0010308428170872506,,,,,,,,,,,,,
45774435,dulaglutide,Drug,RxNorm,Ingredient,1551291,drug_exposure,2,1,0.0010308428170872506,,,,,,,,,,,,,
916662,dimethicone,Drug,RxNorm,Ingredient,324072,drug_exposure,2,1,0.0010308428170872506,,,,,,,,,,,,0.02617115938236064,
42873639,aclidinium,Drug,RxNorm,Ingredient,1303098,drug_exposure,2,1,0.0010308428170872506,,,,,,,,,,,,,
42900250,enzalutamide,Drug,RxNorm,Ingredient,1307298,drug_exposure,2,1,0.0010308428170872506,,,,,,,,,,0.022321428571428572,,,
45892628,nivolumab,Drug,RxNorm,Ingredient,1597876,drug_exposure,2,2,0.0020616856341745013,,,,,,,,,,,,,
45774639,vedolizumab,Drug,RxNorm,Ingredient,1538097,drug_exposure,2,2,0.0020616856341745013,,,,,,,,,,,,,
19076414,potassium acetate,Drug,RxNorm,Ingredient,54987,drug_exposure,2,2,0.0020616856341745013,,,,,,,,,,,,0.05234231876472128,
36027929,cyproterone / ethinyl estradiol,Drug,RxNorm,Multiple Ingredients,1007814,drug_exposure,2,1,0.0010308428170872506,,,,,,,,,,,,,
1593331,etelcalcetide,Drug,RxNorm,Ingredient,1876119,drug_exposure,1,1,0.0010308428170872506,,,,,,,,,,,,,
36028785,benzocaine / oxyquinoline,Drug,RxNorm,Multiple Ingredients,1008711,drug_exposure,1,1,0.0010308428170872506,,,,,,,,0.0039427512518235225,,,,,
19045317,digoxin antibodies Fab fragments,Drug,RxNorm,Ingredient,203223,drug_exposure,1,1,0.0010308428170872506,,,,,,,,0.0039427512518235225,,,,,
950370,carteolol,Drug,RxNorm,Ingredient,2116,drug_exposure,1,1,0.0010308428170872506,,,,,,,,0.0039427512518235225,,,,,
19027339,potassium perchlorate,Drug,RxNorm,Ingredient,34318,drug_exposure,1,1,0.0010308428170872506,,,,,,,,0.0039427512518235225,,,,,
36030761,amlodipine / valsartan,Drug,RxNorm,Multiple Ingredients,729455,drug_exposure,1,1,0.0010308428170872506,,,,,,,,,,,,,
792737,tisagenlecleucel,Drug,RxNorm,Ingredient,1986438,drug_exposure,1,1,0.0010308428170872506,,,,,,,,,,,,,
1510687,sodium zirconium cyclosilicate,Drug,RxNorm,Ingredient,2047628,drug_exposure,1,1,0.0010308428170872506,,,,,,,,,,0.022321428571428572,,,
36030003,hydrochlorothiazide / metoprolol,Drug,RxNorm,Multiple Ingredients,214621,drug_exposure,1,1,0.0010308428170872506,,,,,,,,,,0.022321428571428572,,,
36027924,magnesium sulfate / potassium sulfate / sodium sulfate,Drug,RxNorm,Multiple Ingredients,1007809,drug_exposure,1,1,0.0010308428170872506,,,,,,,,0.0039427512518235225,,,,,
19006047,tromethamine,Drug,RxNorm,Ingredient,10865,drug_exposure,1,1,0.0010308428170872506,,,,,,,,,,,,0.02617115938236064,
36030964,hydrochlorothiazide / olmesartan,Drug,RxNorm,Multiple Ingredients,817496,drug_exposure,1,1,0.0010308428170872506,,,,,,,,,,,,,
40166035,saxagliptin,Drug,RxNorm,Ingredient,857974,drug_exposure,1,1,0.0010308428170872506,,,,,,,,,,,,,
19090761,regadenoson,Drug,RxNorm,Ingredient,640062,drug_exposure,1,1,0.0010308428170872506,,,,,,,,,,,,,
1520218,betaine,Drug,RxNorm,Ingredient,1512,drug_exposure,1,1,0.0010308428170872506,,,,,,,,,,,,,
35200405,lanadelumab,Drug,RxNorm,Ingredient,2055641,drug_exposure,1,1,0.0010308428170872506,,,,,,,,,,,,,
