concept_id,concept_name,domain_id,vocabulary_id,concept_class_id,concept_code,table_name,record_count,patient_count,patient_coverage_pct,units,coverage_7,coverage_Amsterdam UMC Epic,coverage_Amsterdam UMC Metavision Meibergdreef,coverage_Catharina Ziekenhuis Eindhoven,coverage_Franciscus Gasthuis,coverage_OLVG,coverage_Radboudumc,coverage_UMC Utrecht,coverage_Amsterdam UMC Metavision Boelelaan
1707687,vancomycin,Drug,RxNorm,Ingredient,11124,drug_exposure,186845,12403,9.792357492499605,,2.2492796728320474,9.383747979339983,11.256609181202748,1.9642857142857142,1.045510455104551,9.516630116959064,1.448572640766107,9.578644333943993,17.71629778672032
975125,hydrocortisone,Drug,RxNorm,Ingredient,5492,drug_exposure,183289,14067,11.106110847939366,,5.074821080026025,15.798604266056854,17.660720462519148,5.558035714285714,10.45510455104551,,3.9093278380507908,8.322428683590683,17.61066398390342
19011773,ascorbic acid,Drug,RxNorm,Ingredient,1151,drug_exposure,175701,33369,26.345333964945524,,2.147039687703318,3.5879036391594052,17.463062706922962,1.1607142857142858,7.134071340713407,86.55884502923976,3.9214497848354446,3.1405391258832767,37.93259557344064
35884360,Heparin Sodium,Drug,RxNorm Extension,Ingredient,OMOP5031264,drug_exposure,170317,10525,8.30964787620401,,,,18.308049612096653,,,29.070723684210527,0.3333535365779744,,
1707164,metronidazole,Drug,RxNorm,Ingredient,6922,drug_exposure,166617,12136,9.581556924048634,,7.454224370294637,9.253637188029808,10.21396452043287,5.0,12.607626076260763,9.923245614035087,3.4547548336262803,6.673645642501963,9.577464788732394
19018544,calcium,Drug,RxNorm,Ingredient,1895,drug_exposure,162749,11089,8.754934470235275,,,,52.26565202352127,,,,,,
36027614,Cobalamins / Vitamin B 12,Drug,RxNorm,Multiple Ingredients,1007494,drug_exposure,157662,11826,9.336807200378967,,,,,,,53.271198830409354,,,
19037038,calcium gluconate,Drug,RxNorm,Ingredient,1908,drug_exposure,152629,16548,13.064898152534344,,1.5800724974440004,9.86082088081063,4.887088007115679,1.1160714285714286,1.2300123001230012,52.84173976608187,0.006060973392326808,14.577335775974875,0.7997987927565392
19024770,biotin,Drug,RxNorm,Ingredient,1588,drug_exposure,150432,11556,9.123638086215063,,,,,,,52.03764619883041,0.006060973392326808,,
1797513,ciprofloxacin,Drug,RxNorm,Ingredient,2551,drug_exposure,147514,15140,11.95326069793147,,13.123896272887816,11.323581595237156,9.976775213717449,2.5,6.211562115621156,19.951571637426902,3.975998545366386,3.9518450667364564,6.47887323943662
1319133,nimodipine,Drug,RxNorm,Ingredient,7426,drug_exposure,147054,2728,2.153797568293068,,0.0278836323078353,2.791467886291054,5.1489845332806246,0.022321428571428572,,,2.903206254924541,2.9835121695891127,1.056338028169014
19078219,sufentanil,Drug,RxNorm,Ingredient,56795,drug_exposure,143277,5556,4.386546660350545,,,0.05519851752552932,0.7856895784948362,7.008928571428571,11.869618696186961,0.9685672514619883,20.595187587126492,5.1033760795603245,
1386957,labetalol,Drug,RxNorm,Ingredient,6185,drug_exposure,140679,5628,4.443391757460919,,2.872014127707036,5.440996727516461,4.20516875030884,1.2053571428571428,1.7835178351783518,1.7132675438596492,7.394387538638705,5.705312745354619,2.992957746478873
1361711,nitroglycerin,Drug,RxNorm,Ingredient,4917,drug_exposure,138115,22012,17.37880941102163,,1.2175852774421414,3.48144935536017,10.732816128872857,1.1160714285714286,1.4760147601476015,41.744334795321635,10.436996181586762,5.234231876472128,21.609657947686117
40798706,Carbasalate Calcium,Drug,RxNorm Extension,Ingredient,OMOP2721042,drug_exposure,131646,28169,22.239854729196274,,0.07435635282089413,11.847967511729685,35.86499975292781,1.1607142857142858,10.33210332103321,34.61257309941521,15.200921267955634,28.343365611096573,17.012072434607646
19063454,enoximone,Drug,RxNorm,Ingredient,49626,drug_exposure,129977,12238,9.662087478288331,,6.84078445952226,3.591846390411229,0.6918021445866482,,,36.344115497076025,,,11.715291750503019
902251,hypromellose,Drug,RxNorm,Ingredient,27334,drug_exposure,127399,2646,2.089057318806253,,,,,,,,,0.44490970950013087,12.982897384305835
791967,lorazepam,Drug,RxNorm,Ingredient,6470,drug_exposure,124647,14636,11.555345018158851,,2.193512408216377,9.896305642077042,10.955181103918566,2.767857142857143,6.396063960639607,2.9102704678362574,4.866961634038427,2.9573410102067523,14.019114688128772
19010970,vitamin B complex,Drug,RxNorm,Ingredient,11251,drug_exposure,123608,29428,23.23385441339018,,1.99832698206153,4.467137168316051,0.9289914513020705,1.6964285714285714,7.626076260762607,83.62573099415205,4.660888538699315,5.077204920177964,37.21830985915493
1368671,milrinone,Drug,RxNorm,Ingredient,52769,drug_exposure,123156,8245,6.509553134375493,,,6.008752907779048,20.97148786875525,5.892857142857143,0.3075030750307503,,7.473180192738954,11.803192881444648,
1718517,acetylsalicylsalicylic acid,Drug,RxNorm,Ingredient,1858285,drug_exposure,121913,22485,17.752250118427284,,43.43340459150479,24.173007924930015,1.4873746108612937,34.50892857142857,0.12300123001230012,21.098318713450293,0.05454876053094127,19.052604030358545,3.5261569416498992
35198180,acetated ringer's solution(with glucose),Drug,RxNorm Extension,Ingredient,OMOP4819545,drug_exposure,118178,12012,9.483657034580768,,32.6982061529882,,,,,,0.8667191951027335,72.54645380790369,27.3943661971831
19003953,rocuronium,Drug,RxNorm,Ingredient,68139,drug_exposure,118099,16499,13.026211905889785,,8.736871456455061,10.56657335488704,20.74418144981964,5.178571428571429,25.522755227552274,15.995065789473685,4.036608279289654,15.650353310651662,9.004024144869215
1790812,chlorhexidine,Drug,RxNorm,Ingredient,2358,drug_exposure,116780,21438,16.925627664613927,,0.0836508969235059,28.28529748058195,21.920245095616938,0.11160714285714286,0.18450184501845018,42.754020467836256,0.03636584035396084,0.18319811567652447,1.5945674044265594
19134009,pirinitramide,Drug,RxNorm,Ingredient,8354,drug_exposure,113330,14003,11.055581872730144,,0.5762617343619295,13.137247171075977,,0.3125,2.2140221402214024,23.442068713450293,8.642948057458028,1.2823868097356712,3.113682092555332
19136048,sodium,Drug,RxNorm,Ingredient,9853,drug_exposure,112897,4488,3.5433443865466603,,,0.011828253755470567,22.083312743983793,,,,,,
42898711,chlorine,Drug,RxNorm,Ingredient,1310122,drug_exposure,112863,4470,3.529133112269067,,,,22.083312743983793,,,,,,
19124906,magnesium,Drug,RxNorm,Ingredient,6574,drug_exposure,112845,4480,3.5370282646455076,,,,22.06848841231408,,,,0.03030486696163404,,
19043395,phosphorus,Drug,RxNorm,Ingredient,8263,drug_exposure,112778,4467,3.5267645665561345,,,,22.06848841231408,,,,,,
36029811,amoxicillin / clavulanate,Drug,RxNorm,Multiple Ingredients,19711,drug_exposure,109640,7679,6.06268750986894,,2.2864578492424945,4.6918739896699915,8.672234026782625,1.1160714285714286,1.045510455104551,,2.3819625431844353,1.727296519235802,5.633802816901408
906780,metoclopramide,Drug,RxNorm,Ingredient,6915,drug_exposure,108234,15811,12.483025422390652,,0.5390835579514824,7.715964199818633,12.299253841972625,4.955357142857143,17.466174661746617,1.9234283625730995,11.552215285774896,2.2768908662653757,9.914486921529175
1550557,prednisolone,Drug,RxNorm,Ingredient,8638,drug_exposure,106129,11942,9.428390967945681,,4.071010316943954,0.14982454756929386,5.628304590601374,3.549107142857143,13.468634686346864,23.026315789473685,10.491544942117704,10.25909447788537,5.980885311871227
36878782,Multivitamin preparation,Drug,RxNorm Extension,Ingredient,OMOP994671,drug_exposure,105713,16632,13.131217432496447,,1.7009015707779533,5.768245081417813,0.08400454612837871,0.06696428571428571,,45.138888888888886,1.3455360930965512,1.8319811567652446,19.56237424547284
1776684,ceftazidime,Drug,RxNorm,Ingredient,2191,drug_exposure,102613,4429,3.4967629875256594,,0.0836508969235059,4.593305208374404,6.769778129169343,0.24553571428571427,,,3.212315897933208,1.7534676786181629,1.9064386317907445
