concept_id,concept_name,domain_id,vocabulary_id,concept_class_id,concept_code,table_name,record_count,patient_count,patient_coverage_pct,units,coverage_7,coverage_Amsterdam UMC Epic,coverage_Amsterdam UMC Metavision Meibergdreef,coverage_Catharina Ziekenhuis Eindhoven,coverage_Franciscus Gasthuis,coverage_OLVG,coverage_Radboudumc,coverage_UMC Utrecht,coverage_Amsterdam UMC Metavision Boelelaan
3035995,Alkaline phosphatase [Enzymatic activity/volume] in Serum or Plasma,Measurement,LOINC,Lab Test,6768-6,measurement,207828,61757,48.75809253118585,"IU/l, U/L, iu/l, E/l, IE/l, U/L 37°C, U/l",50.36713449205317,39.2895162244214,41.41918268518061,11.09375,74.96924969249693,33.66684941520468,,17.822559539387594,50.82494969818914
4193843,Oxygenation index measurement,Measurement,SNOMED,Procedure,313558004,measurement,207105,3586,2.831201642191694,mmHg,30.61622827400316,,,,,,,,
3013959,ST wave end displacement in lead V4,Measurement,LOINC,Clinical Observation,10115-4,measurement,207014,6697,5.287383546502448,,54.65191932335719,,,,,,,,
21490769,Venous blood temperature,Measurement,LOINC,Clinical Observation,75987-8,measurement,204764,1379,1.0887415127111952,°C,,,,,,6.268274853801169,,,
2000000617,Substitution volume CVVH - total,Measurement,ICUdata,Observable Entity,2000000617,measurement,203376,1589,1.2545397126164535,"l, ml",,,6.814251124178485,0.044642857142857144,0.43050430504305043,,,,0.5130784708249497
3005785,Creatine kinase.MB [Mass/volume] in Serum or Plasma,Measurement,LOINC,Lab Test,13969-1,measurement,201069,46862,36.998263066477186,"U/l, ug/L, µg/L, U/L, µg/l",62.217678222883166,31.74309032843118,68.7256016207936,25.736607142857142,,,,58.9112797696938,64.24044265593561
3005555,Left ventricular Cardiac output,Measurement,LOINC,Clinical Observation,8741-1,measurement,199306,11624,9.177325122374862,"l/min, L/min",10.707314806208755,8.019556046209045,,0.4017857142857143,0.5535055350553506,,6.848899933329292,,34.58249496981891
3007637,Fluid output chest tube 1 hour,Measurement,LOINC,Clinical Observation,9130-6,measurement,198869,9921,7.832780672666982,ml,,,46.3161535800761,,,,,,
21494997,Breath sounds by Auscultation,Measurement,LOINC,Clinical Observation,80319-7,measurement,197449,21812,17.220906363492816,,16.693001208290735,,,,,,87.89017516213104,,
21490653,Intracranial pressure (ICP),Measurement,LOINC,Clinical Observation,60956-0,measurement,193538,2640,2.0843202273803882,"mmHg, cmH2O",,2.732326617513701,3.4293620595938132,0.08928571428571429,,,1.6243408691435846,,3.9235412474849096
3014576,Chloride [Moles/volume] in Serum or Plasma,Measurement,LOINC,Lab Test,2075-0,measurement,191003,10109,7.98120953734407,mmol/l,92.75955014406543,,,,,,,,
2000000174,Tracheostomy cuff inflated,Measurement,ICUdata,Observable Entity,2000000174,measurement,189753,1884,1.487446707721459,,,,7.871720116618076,,,,,3.428421879089244,
2000000053,Return pressure CVVH,Measurement,ICUdata,Observable Entity,2000000053,measurement,187609,1542,1.2174324964471814,"mm Hg, mmHg",,,,,,6.295687134502924,,3.9780162261188172,
2000000215,Inspiratory rise time perc,Measurement,ICUdata,Observable Entity,2000000215,measurement,186644,10046,7.931470077372493,%,,,,,,,53.918419298139284,,
2000000611,Neurological function left arm,Measurement,ICUdata,Observable Entity,2000000611,measurement,182821,17435,13.765198168324648,,,,,20.758928571428573,23.247232472324722,25.730994152046783,44.40875204557852,46.11358283171945,
